,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
10041,37,blue-collar,married,secondary,no,168,yes,no,cellular,17,apr,266,2,-1,0,unknown,0
10042,59,retired,married,secondary,no,374,no,no,cellular,29,aug,272,2,-1,0,unknown,0
10043,31,services,single,secondary,no,658,no,no,cellular,22,may,100,1,-1,0,unknown,0
10044,22,admin.,single,secondary,no,-1,yes,no,unknown,9,may,136,1,-1,0,unknown,0
10045,30,self-employed,single,secondary,no,280,no,no,telephone,5,may,92,3,-1,0,unknown,0
10046,52,admin.,divorced,unknown,no,0,no,no,cellular,26,aug,168,4,-1,0,unknown,0
10047,50,self-employed,married,primary,no,0,no,no,cellular,22,aug,125,4,-1,0,unknown,0
10048,34,admin.,married,secondary,no,2064,yes,no,unknown,26,may,165,2,-1,0,unknown,0
10049,30,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,273,1,-1,0,unknown,0
10050,56,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,82,1,-1,0,unknown,0
10051,31,technician,single,secondary,no,863,yes,no,cellular,3,feb,146,1,263,5,success,0
10052,51,admin.,married,secondary,no,50,no,no,cellular,26,aug,178,2,-1,0,unknown,0
10053,33,services,single,secondary,no,187,yes,no,cellular,20,apr,168,3,326,1,failure,0
10054,47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,unknown,0
10055,46,technician,married,tertiary,no,841,yes,no,unknown,6,may,158,1,-1,0,unknown,0
10056,44,services,divorced,secondary,no,206,yes,no,cellular,14,may,78,1,365,1,failure,0
10057,51,blue-collar,married,secondary,no,984,yes,no,telephone,7,apr,353,4,-1,0,unknown,0
10058,39,technician,single,secondary,no,201,no,yes,unknown,6,jun,148,4,-1,0,unknown,0
10059,41,technician,married,tertiary,no,585,yes,no,telephone,20,apr,60,1,-1,0,unknown,0
10060,33,management,single,tertiary,no,8514,no,no,cellular,20,aug,131,1,-1,0,unknown,0
10061,31,admin.,married,secondary,no,728,yes,yes,cellular,15,may,152,1,352,4,failure,0
10062,60,entrepreneur,divorced,secondary,no,80,yes,no,unknown,15,may,397,1,-1,0,unknown,0
10063,34,technician,married,secondary,no,1246,no,no,unknown,28,may,88,3,-1,0,unknown,0
10064,58,services,married,secondary,no,818,no,no,cellular,22,aug,283,1,-1,0,unknown,0
10065,36,admin.,single,unknown,no,1815,no,no,unknown,5,jun,387,1,-1,0,unknown,0
10066,42,technician,married,secondary,no,0,no,no,cellular,30,jul,351,2,-1,0,unknown,0
10067,44,services,divorced,secondary,no,210,no,yes,unknown,12,may,111,2,-1,0,unknown,0
10068,31,services,married,secondary,no,71,yes,no,cellular,17,jul,740,2,-1,0,unknown,0
10069,51,blue-collar,married,primary,no,1869,no,no,unknown,17,jun,30,3,-1,0,unknown,0
10070,59,admin.,married,primary,no,1040,no,no,telephone,31,jul,733,1,-1,0,unknown,0
10071,33,admin.,married,secondary,no,920,no,no,cellular,13,aug,111,1,105,1,success,0
10072,47,blue-collar,married,secondary,no,668,yes,no,cellular,4,may,230,6,354,2,success,0
10073,43,management,divorced,tertiary,no,36,no,no,cellular,13,feb,61,1,193,1,failure,0
10074,44,housemaid,married,primary,yes,-972,yes,yes,unknown,16,may,114,2,-1,0,unknown,0
10075,29,admin.,single,secondary,no,382,yes,no,unknown,12,may,460,1,-1,0,unknown,0
10076,30,admin.,married,secondary,no,-170,yes,yes,unknown,26,may,130,1,-1,0,unknown,0
10077,43,management,married,unknown,no,5172,yes,no,unknown,29,may,57,3,-1,0,unknown,0
10078,53,technician,single,tertiary,no,1,no,no,cellular,21,aug,190,1,-1,0,unknown,0
10079,46,blue-collar,married,secondary,no,922,yes,no,telephone,18,nov,296,2,-1,0,unknown,0
10080,41,management,married,tertiary,no,3016,yes,no,cellular,14,jul,80,3,-1,0,unknown,0
10081,44,blue-collar,married,primary,no,0,yes,no,cellular,30,jul,83,2,-1,0,unknown,0
10082,38,management,married,tertiary,no,1101,yes,no,telephone,9,nov,43,1,-1,0,unknown,0
10083,43,management,divorced,tertiary,no,3578,no,no,cellular,29,jan,376,2,-1,0,unknown,0
10084,41,blue-collar,married,primary,no,0,yes,yes,unknown,6,may,238,1,-1,0,unknown,0
10085,44,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,90,1,-1,0,unknown,0
10086,31,blue-collar,married,secondary,no,-190,yes,yes,cellular,8,may,299,3,-1,0,unknown,0
10087,59,self-employed,married,tertiary,no,185,no,no,cellular,4,feb,283,1,-1,0,unknown,0
10088,30,management,single,tertiary,no,156,yes,no,unknown,9,jun,174,9,-1,0,unknown,0
10089,35,blue-collar,married,secondary,no,503,yes,yes,unknown,9,may,57,2,-1,0,unknown,0
10090,57,retired,married,secondary,no,485,no,no,cellular,2,feb,79,2,187,2,failure,0
10091,53,technician,divorced,secondary,no,392,yes,no,cellular,28,jan,70,1,245,1,failure,0
10092,35,blue-collar,married,secondary,no,625,no,no,cellular,13,may,267,1,-1,0,unknown,0
10093,49,services,married,primary,no,468,no,no,cellular,5,aug,608,2,-1,0,unknown,0
10094,41,management,married,secondary,no,280,yes,no,cellular,2,jun,88,1,95,2,success,0
10095,40,services,married,secondary,no,181,yes,no,unknown,16,may,370,1,-1,0,unknown,0
10096,57,admin.,married,unknown,no,1401,no,no,cellular,21,aug,91,22,-1,0,unknown,0
10097,38,management,married,unknown,no,1349,yes,no,unknown,6,may,100,1,-1,0,unknown,0
10098,49,services,married,primary,no,5737,yes,no,unknown,29,may,417,2,-1,0,unknown,0
10099,38,management,married,tertiary,no,1187,yes,yes,cellular,2,feb,157,1,-1,0,unknown,0
10100,26,admin.,married,secondary,no,5231,no,yes,cellular,17,jul,222,2,-1,0,unknown,0
10101,34,admin.,married,secondary,no,3185,yes,no,unknown,13,may,520,1,-1,0,unknown,0
10102,58,management,married,tertiary,no,3228,no,no,cellular,19,aug,58,2,-1,0,unknown,0
10103,30,services,married,secondary,no,80,yes,no,unknown,8,may,185,2,-1,0,unknown,0
10104,52,blue-collar,divorced,primary,no,2800,no,no,unknown,19,jun,149,1,-1,0,unknown,0
10105,30,technician,single,tertiary,no,10,no,no,cellular,26,aug,276,8,-1,0,unknown,0
10106,52,blue-collar,married,secondary,no,331,no,no,cellular,8,aug,84,4,-1,0,unknown,0
10107,34,entrepreneur,married,secondary,no,223,no,yes,cellular,11,aug,103,6,-1,0,unknown,0
10108,33,blue-collar,married,primary,no,0,no,no,cellular,8,may,174,1,-1,0,unknown,0
10109,34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,0
10110,23,admin.,married,secondary,no,299,yes,no,unknown,19,jun,104,1,-1,0,unknown,0
10111,37,blue-collar,married,primary,no,240,yes,no,cellular,11,may,259,1,370,2,other,0
10112,59,management,married,unknown,no,3534,no,no,cellular,21,nov,216,4,-1,0,unknown,0
10113,42,management,married,tertiary,no,223,no,no,cellular,6,aug,92,6,-1,0,unknown,0
10114,50,admin.,divorced,secondary,no,-194,yes,no,cellular,13,apr,238,2,-1,0,unknown,0
10115,41,technician,divorced,secondary,no,1545,no,yes,cellular,13,aug,183,2,-1,0,unknown,0
10116,34,technician,single,secondary,no,440,yes,no,cellular,6,may,445,2,345,2,failure,0
10117,57,management,married,primary,no,2538,no,yes,telephone,17,jul,485,2,-1,0,unknown,0
10118,52,services,married,unknown,no,337,yes,no,unknown,19,may,85,3,-1,0,unknown,0
10119,61,retired,married,unknown,no,-492,no,yes,unknown,4,jul,333,1,-1,0,unknown,0
10120,31,technician,single,tertiary,no,53,no,no,cellular,28,jan,97,2,-1,0,unknown,0
10121,27,student,single,secondary,no,91,no,no,telephone,4,dec,157,6,95,37,other,0
10122,48,blue-collar,single,primary,no,316,no,no,unknown,5,jun,560,2,-1,0,unknown,0
10123,27,management,single,unknown,no,3196,no,no,cellular,9,feb,10,2,-1,0,unknown,0
10124,37,blue-collar,married,secondary,no,2697,yes,no,cellular,20,apr,430,1,-1,0,unknown,0
10125,28,student,single,tertiary,no,3,no,no,cellular,11,nov,135,2,148,1,other,0
10126,34,services,married,secondary,no,244,no,no,cellular,4,feb,696,2,-1,0,unknown,0
10127,42,services,single,unknown,no,410,no,no,cellular,21,nov,34,2,-1,0,unknown,0
10128,39,admin.,married,secondary,no,159,no,no,cellular,19,nov,177,1,-1,0,unknown,0
10129,30,management,married,tertiary,no,6432,yes,no,cellular,21,nov,206,2,119,3,other,0
10130,35,blue-collar,married,secondary,no,-701,yes,yes,cellular,7,may,531,3,-1,0,unknown,0
10131,43,housemaid,single,primary,no,24,no,no,cellular,31,jul,35,2,-1,0,unknown,0
10132,33,management,married,tertiary,no,296,no,no,cellular,16,jul,90,2,-1,0,unknown,0
10133,24,blue-collar,single,secondary,no,1,yes,no,cellular,11,may,79,2,-1,0,unknown,0
10134,39,technician,married,secondary,no,1965,yes,no,unknown,2,jun,65,1,-1,0,unknown,0
10135,27,technician,single,tertiary,no,501,no,yes,telephone,30,jan,370,4,-1,0,unknown,0
10136,50,blue-collar,married,secondary,no,3558,no,no,cellular,26,aug,84,10,-1,0,unknown,0
10137,30,blue-collar,married,secondary,no,177,yes,no,cellular,9,apr,62,2,332,3,failure,0
10138,52,technician,divorced,secondary,no,204,no,no,cellular,7,aug,134,2,-1,0,unknown,0
10139,30,admin.,married,secondary,no,46,yes,no,unknown,6,may,114,2,-1,0,unknown,0
10140,35,technician,divorced,secondary,no,2047,yes,no,cellular,1,oct,66,1,-1,0,unknown,0
10141,36,admin.,single,secondary,no,810,yes,no,unknown,17,jun,296,1,-1,0,unknown,0
10142,39,management,single,tertiary,no,1914,no,no,cellular,18,aug,94,4,-1,0,unknown,0
10143,43,admin.,single,secondary,no,56831,no,no,unknown,15,may,243,1,-1,0,unknown,0
10144,43,admin.,single,secondary,no,386,no,no,cellular,12,oct,242,1,92,4,success,0
10145,46,admin.,married,primary,no,469,yes,no,cellular,2,feb,75,1,264,10,other,0
10146,33,admin.,married,tertiary,no,69,no,yes,cellular,4,may,77,2,-1,0,unknown,0
10147,56,entrepreneur,married,tertiary,no,-124,yes,no,unknown,15,may,374,5,-1,0,unknown,0
10148,60,retired,married,primary,no,600,no,no,cellular,19,aug,99,6,-1,0,unknown,0
10149,48,management,married,tertiary,no,3842,no,no,cellular,1,oct,168,1,122,2,success,0
10150,31,blue-collar,married,secondary,no,-720,yes,yes,unknown,15,may,112,2,-1,0,unknown,0
10151,36,blue-collar,single,secondary,no,1127,yes,no,cellular,10,jul,455,1,-1,0,unknown,0
10152,24,student,single,secondary,no,423,yes,no,unknown,5,may,226,3,-1,0,unknown,0
10153,27,blue-collar,married,secondary,no,-59,no,yes,cellular,8,jul,154,3,-1,0,unknown,0
10154,36,admin.,married,secondary,no,0,yes,yes,cellular,11,may,94,1,-1,0,unknown,0
10155,29,technician,married,tertiary,no,1489,yes,no,unknown,28,may,430,1,-1,0,unknown,0
10156,42,self-employed,married,secondary,no,0,no,no,cellular,14,aug,277,4,-1,0,unknown,0
10157,44,management,married,tertiary,no,1451,yes,no,cellular,5,feb,80,7,80,15,failure,0
10158,42,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,2,-1,0,unknown,0
10159,39,entrepreneur,married,secondary,no,283,yes,no,unknown,26,may,126,2,-1,0,unknown,0
10160,45,management,single,tertiary,no,16,no,no,cellular,31,jul,59,2,-1,0,unknown,0
10161,36,blue-collar,married,primary,no,973,yes,yes,unknown,23,may,293,1,-1,0,unknown,0
10162,34,blue-collar,married,secondary,no,1257,yes,no,unknown,26,may,109,7,-1,0,unknown,0
10163,43,technician,married,secondary,no,-1701,yes,no,unknown,26,may,285,1,-1,0,unknown,0
10164,32,blue-collar,single,secondary,no,567,yes,no,cellular,7,may,275,2,342,4,other,0
10165,38,technician,married,tertiary,no,-1,no,no,cellular,8,aug,188,4,-1,0,unknown,0
10166,29,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,367,1,91,4,failure,0
10167,28,blue-collar,married,primary,no,115,yes,no,unknown,28,may,78,4,-1,0,unknown,0
10168,33,management,single,tertiary,no,321,no,no,cellular,22,aug,227,2,-1,0,unknown,0
10169,43,admin.,married,secondary,no,71,no,no,unknown,7,may,180,5,-1,0,unknown,0
10170,42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97,1,169,3,failure,0
10171,33,management,married,tertiary,no,23,yes,yes,cellular,6,feb,150,1,-1,0,unknown,0
10172,32,technician,single,secondary,no,3297,no,no,cellular,11,aug,99,2,-1,0,unknown,0
10173,42,housemaid,single,secondary,no,578,no,no,telephone,28,jan,44,1,-1,0,unknown,0
10174,42,housemaid,married,primary,no,4279,yes,no,cellular,22,jul,98,1,-1,0,unknown,0
10175,29,blue-collar,single,secondary,no,234,yes,no,cellular,8,may,139,1,345,1,other,0
10176,27,management,single,tertiary,no,1137,yes,no,cellular,8,may,26,1,-1,0,unknown,0
10177,38,management,single,tertiary,no,8669,yes,no,telephone,20,apr,5,3,150,6,failure,0
10178,45,entrepreneur,married,primary,no,488,yes,no,telephone,28,jul,90,11,-1,0,unknown,0
10179,32,management,single,tertiary,no,1077,no,no,cellular,5,aug,200,1,717,4,failure,0
10180,33,technician,married,secondary,no,4790,yes,no,cellular,20,apr,137,1,272,2,failure,0
10181,48,technician,married,secondary,no,256,yes,no,unknown,29,may,150,4,-1,0,unknown,0
10182,53,blue-collar,married,secondary,no,974,yes,no,unknown,26,may,197,2,-1,0,unknown,0
10183,23,technician,single,unknown,no,231,yes,no,cellular,7,may,560,3,367,1,other,0
10184,41,blue-collar,married,secondary,no,196,yes,no,unknown,13,may,488,1,-1,0,unknown,0
10185,41,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172,2,350,1,failure,0
10186,50,services,married,tertiary,no,218,yes,no,unknown,9,may,388,2,-1,0,unknown,0
10187,28,blue-collar,single,secondary,no,1011,yes,no,cellular,20,apr,204,3,-1,0,unknown,0
10188,54,retired,divorced,secondary,no,2761,no,no,cellular,16,jul,771,1,-1,0,unknown,0
10189,38,services,divorced,primary,no,92,yes,yes,unknown,29,may,118,3,-1,0,unknown,0
10190,27,self-employed,married,tertiary,no,10005,yes,no,cellular,14,apr,163,3,271,2,failure,0
10191,54,management,married,tertiary,no,1168,no,no,telephone,4,may,150,5,-1,0,unknown,0
10192,28,services,single,secondary,no,168,yes,no,cellular,7,may,128,1,-1,0,unknown,0
10193,32,technician,single,tertiary,no,1710,yes,no,cellular,15,may,439,1,175,3,other,0
10194,39,services,married,secondary,no,207,no,no,unknown,6,jun,78,2,-1,0,unknown,0
10195,29,technician,single,secondary,no,18,no,no,cellular,3,feb,206,3,-1,0,unknown,0
10196,46,admin.,single,unknown,no,306,yes,no,cellular,11,may,289,5,-1,0,unknown,0
10197,37,entrepreneur,married,primary,no,8,yes,yes,cellular,16,jul,46,1,-1,0,unknown,0
10198,30,management,married,tertiary,no,-250,yes,no,unknown,20,jun,11,6,-1,0,unknown,0
10199,41,blue-collar,married,secondary,no,449,yes,yes,cellular,12,may,313,2,-1,0,unknown,0
10200,39,unemployed,married,secondary,no,1654,no,no,unknown,20,jun,264,6,-1,0,unknown,0
10201,38,blue-collar,married,primary,no,714,yes,no,unknown,29,may,225,3,-1,0,unknown,0
10202,55,management,single,tertiary,no,1498,no,no,cellular,25,aug,340,5,-1,0,unknown,0
10203,29,services,single,secondary,no,695,no,no,unknown,3,jul,97,1,-1,0,unknown,0
10204,36,technician,single,secondary,no,-15,yes,no,unknown,6,may,341,3,-1,0,unknown,0
10205,60,blue-collar,married,primary,no,14,yes,yes,cellular,15,may,781,4,178,3,failure,0
10206,43,services,divorced,secondary,no,-287,yes,no,cellular,20,apr,580,4,-1,0,unknown,0
10207,45,blue-collar,married,primary,no,0,yes,no,cellular,24,jul,137,1,-1,0,unknown,0
10208,36,management,divorced,tertiary,no,-978,yes,no,cellular,13,may,62,3,-1,0,unknown,0
10209,53,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,407,2,-1,0,unknown,0
10210,41,self-employed,married,secondary,no,20,no,no,unknown,5,jun,333,1,-1,0,unknown,0
10211,51,blue-collar,married,secondary,no,700,no,no,cellular,8,aug,237,4,-1,0,unknown,0
10212,34,blue-collar,married,secondary,no,-58,yes,yes,unknown,28,may,157,2,-1,0,unknown,0
10213,29,management,single,tertiary,no,841,no,no,cellular,5,feb,217,1,-1,0,unknown,0
10214,35,self-employed,single,secondary,no,951,yes,no,cellular,19,nov,220,2,-1,0,unknown,0
10215,40,management,married,tertiary,no,-63,no,yes,cellular,2,jul,196,1,-1,0,unknown,0
10216,26,student,single,tertiary,no,641,yes,no,cellular,15,may,55,1,368,1,failure,0
10217,32,technician,single,tertiary,no,195,yes,no,cellular,22,aug,239,2,-1,0,unknown,0
10218,31,technician,married,tertiary,no,11,no,no,cellular,27,aug,651,2,-1,0,unknown,0
10219,39,management,single,secondary,no,120,no,no,unknown,12,jun,66,1,-1,0,unknown,0
10220,30,technician,married,secondary,no,450,no,yes,cellular,14,jul,72,4,-1,0,unknown,0
10221,40,technician,married,secondary,no,8379,no,no,unknown,12,jun,52,6,-1,0,unknown,0
10222,32,blue-collar,married,primary,no,206,yes,no,unknown,20,may,205,2,-1,0,unknown,0
10223,46,admin.,single,secondary,no,1544,yes,no,unknown,29,may,609,1,-1,0,unknown,0
10224,41,technician,married,secondary,no,2990,yes,no,unknown,30,may,62,3,-1,0,unknown,0
10225,35,entrepreneur,single,secondary,no,866,yes,no,cellular,19,nov,147,1,-1,0,unknown,0
10226,40,unemployed,single,secondary,no,1744,yes,no,unknown,21,may,465,11,-1,0,unknown,0
10227,58,management,married,secondary,no,-382,no,no,telephone,5,feb,398,4,189,12,success,0
10228,48,blue-collar,married,primary,no,214,yes,yes,cellular,18,nov,246,1,162,1,failure,0
10229,37,technician,single,tertiary,no,147,no,no,unknown,7,may,416,2,-1,0,unknown,0
10230,59,management,divorced,tertiary,no,81,no,no,cellular,26,may,140,1,-1,0,unknown,0
10231,33,blue-collar,married,secondary,no,202,yes,no,cellular,17,apr,377,1,-1,0,unknown,0
10232,36,admin.,married,secondary,no,1314,yes,no,cellular,17,jul,330,3,-1,0,unknown,0
10233,40,blue-collar,married,secondary,no,-60,yes,no,cellular,21,jul,250,1,-1,0,unknown,0
10234,53,admin.,single,primary,no,0,yes,no,cellular,7,may,176,1,322,5,other,0
10235,32,admin.,divorced,secondary,no,-331,yes,yes,unknown,26,may,130,3,-1,0,unknown,0
10236,32,blue-collar,married,primary,no,1504,yes,no,cellular,17,apr,131,2,-1,0,unknown,0
10237,43,services,divorced,unknown,no,2363,yes,no,cellular,17,nov,229,1,-1,0,unknown,0
10238,30,services,single,secondary,no,773,yes,yes,unknown,4,jun,29,1,-1,0,unknown,0
10239,31,admin.,married,secondary,no,941,yes,no,cellular,8,apr,213,4,-1,0,unknown,0
10240,35,unemployed,single,secondary,no,2116,yes,no,cellular,13,may,409,2,-1,0,unknown,0
10241,39,services,married,secondary,no,-971,yes,yes,unknown,28,may,104,2,-1,0,unknown,0
10242,57,management,married,tertiary,no,5,yes,no,cellular,8,jul,96,1,-1,0,unknown,0
10243,33,self-employed,divorced,tertiary,no,454,no,yes,cellular,18,nov,134,1,-1,0,unknown,0
10244,35,management,married,secondary,no,53,yes,no,cellular,18,nov,378,1,-1,0,unknown,0
10245,53,management,married,tertiary,no,2578,no,no,cellular,19,nov,299,4,107,2,failure,0
10246,50,entrepreneur,married,secondary,no,854,no,no,cellular,16,apr,198,1,-1,0,unknown,0
10247,46,unemployed,married,secondary,no,16397,no,no,cellular,18,nov,641,1,-1,0,unknown,0
10248,35,management,single,tertiary,no,687,yes,no,unknown,30,may,166,2,-1,0,unknown,0
10249,56,retired,married,secondary,no,1894,yes,no,unknown,15,may,189,1,-1,0,unknown,0
10250,54,admin.,divorced,secondary,no,0,yes,yes,cellular,4,feb,330,1,182,3,success,0
10251,56,services,married,secondary,no,1150,no,yes,cellular,17,nov,107,1,117,3,failure,0
10252,43,management,married,tertiary,no,136,no,no,cellular,6,aug,120,2,-1,0,unknown,0
10253,40,technician,married,secondary,no,7313,yes,no,cellular,18,nov,241,2,182,1,failure,0
10254,38,management,married,tertiary,no,-239,yes,no,unknown,2,jun,221,2,-1,0,unknown,0
10255,43,management,married,tertiary,no,182,no,no,cellular,28,jan,152,1,-1,0,unknown,0
10256,46,technician,married,secondary,no,1590,yes,no,cellular,15,jul,59,2,-1,0,unknown,0
10257,29,blue-collar,married,secondary,no,-565,yes,no,unknown,18,jun,164,3,-1,0,unknown,0
10258,33,technician,single,secondary,no,930,yes,no,cellular,15,may,163,5,359,1,failure,0
10259,49,technician,married,secondary,no,1091,no,no,telephone,30,jul,47,2,-1,0,unknown,0
10260,53,blue-collar,divorced,secondary,no,640,yes,no,cellular,11,may,321,2,-1,0,unknown,0
10261,54,retired,single,primary,no,767,no,no,unknown,9,jun,42,2,-1,0,unknown,0
10262,33,technician,married,secondary,no,480,yes,no,cellular,30,jan,272,1,270,1,other,0
10263,39,management,married,tertiary,no,1363,no,no,cellular,21,aug,294,3,-1,0,unknown,0
10264,38,admin.,single,unknown,no,446,yes,no,unknown,13,may,386,1,-1,0,unknown,0
10265,49,admin.,married,secondary,no,167,no,yes,cellular,9,jul,51,1,-1,0,unknown,0
10266,33,technician,married,secondary,no,0,no,no,cellular,19,aug,78,3,-1,0,unknown,0
10267,59,admin.,married,secondary,no,4196,no,no,telephone,31,jul,10,2,-1,0,unknown,0
10268,35,admin.,married,secondary,no,725,yes,no,cellular,20,nov,219,7,133,1,failure,0
10269,40,technician,married,secondary,no,1716,yes,no,cellular,12,aug,226,8,-1,0,unknown,0
10270,31,services,single,secondary,no,-45,no,no,unknown,7,may,246,2,-1,0,unknown,0
10271,35,technician,married,secondary,no,410,yes,no,cellular,20,nov,67,2,-1,0,unknown,0
10272,42,blue-collar,married,primary,no,-97,yes,no,cellular,3,feb,216,4,271,5,failure,0
10273,55,self-employed,married,secondary,no,12159,yes,no,cellular,20,nov,142,2,174,2,failure,0
10274,33,blue-collar,married,secondary,no,395,yes,no,unknown,2,jun,122,1,-1,0,unknown,0
10275,31,technician,single,tertiary,no,969,no,no,cellular,15,jun,95,1,-1,0,unknown,0
10276,30,technician,single,secondary,no,86,no,no,unknown,20,aug,45,1,-1,0,unknown,0
10277,30,blue-collar,single,primary,no,395,no,no,cellular,21,nov,429,1,-1,0,unknown,0
10278,37,blue-collar,married,secondary,no,0,yes,no,cellular,2,apr,473,1,-1,0,unknown,0
10279,30,technician,single,tertiary,no,0,no,no,cellular,22,aug,34,2,-1,0,unknown,0
10280,47,admin.,married,secondary,no,829,yes,yes,unknown,14,may,339,1,-1,0,unknown,0
10281,41,technician,married,tertiary,no,-15,yes,no,cellular,6,may,33,1,-1,0,unknown,0
10282,44,technician,married,secondary,no,135,yes,no,cellular,8,may,262,3,-1,0,unknown,0
10283,59,management,married,tertiary,no,1585,no,no,telephone,28,aug,91,5,-1,0,unknown,0
10284,29,technician,married,secondary,no,-910,yes,no,cellular,21,jul,260,1,-1,0,unknown,0
10285,51,services,married,primary,no,8806,yes,no,unknown,19,may,131,1,-1,0,unknown,0
10286,32,blue-collar,married,secondary,no,43,yes,no,unknown,21,may,173,2,-1,0,unknown,0
10287,36,blue-collar,married,secondary,no,136,yes,no,unknown,4,jun,38,2,-1,0,unknown,0
10288,30,management,married,tertiary,no,1195,no,no,cellular,18,jul,146,2,-1,0,unknown,0
10289,34,housemaid,married,tertiary,no,11219,no,no,cellular,25,may,112,1,-1,0,unknown,0
10290,42,blue-collar,married,primary,no,2003,yes,no,cellular,17,apr,177,3,-1,0,unknown,0
10291,37,technician,married,secondary,no,494,yes,no,cellular,2,feb,247,2,269,3,failure,0
10292,42,blue-collar,single,secondary,no,419,no,no,cellular,7,jul,88,3,-1,0,unknown,0
10293,31,services,married,unknown,no,-82,yes,no,cellular,31,jul,543,31,-1,0,unknown,0
10294,34,admin.,single,tertiary,no,64,yes,no,cellular,28,jul,76,2,-1,0,unknown,0
10295,32,self-employed,married,tertiary,no,14522,no,no,cellular,21,nov,221,7,-1,0,unknown,0
10296,46,technician,divorced,secondary,no,3455,yes,no,unknown,14,may,566,2,-1,0,unknown,0
10297,32,blue-collar,married,primary,no,1076,yes,no,unknown,19,may,67,1,-1,0,unknown,0
10298,37,admin.,single,secondary,no,-261,no,yes,cellular,10,jul,259,1,-1,0,unknown,0
10299,39,management,married,tertiary,no,309,no,no,cellular,26,aug,94,14,-1,0,unknown,0
10300,37,management,single,secondary,no,655,no,yes,cellular,4,feb,258,6,-1,0,unknown,0
10301,32,self-employed,married,tertiary,no,102,no,no,cellular,22,aug,398,5,-1,0,unknown,0
10302,41,blue-collar,married,secondary,no,213,yes,no,unknown,8,may,10,2,-1,0,unknown,0
10303,50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107,1,148,4,failure,0
10304,57,management,married,unknown,no,0,no,no,cellular,30,sep,585,1,-1,0,unknown,0
10305,37,admin.,single,secondary,no,22,yes,no,cellular,7,may,28,2,289,5,failure,0
10306,56,entrepreneur,divorced,secondary,no,179,no,no,cellular,14,aug,47,2,-1,0,unknown,0
10307,37,unemployed,married,secondary,no,4769,no,no,cellular,29,jan,124,1,-1,0,unknown,0
10308,32,blue-collar,married,primary,no,-6,yes,no,cellular,6,may,169,2,-1,0,unknown,0
10309,30,management,single,tertiary,no,19358,no,no,cellular,19,nov,258,2,-1,0,unknown,0
10310,27,blue-collar,single,secondary,no,5563,yes,no,unknown,30,may,435,2,-1,0,unknown,0
10311,36,management,married,tertiary,no,6641,no,no,cellular,30,jul,105,4,-1,0,unknown,0
10312,34,management,single,tertiary,no,747,no,no,cellular,31,aug,72,2,98,1,failure,0
10313,53,services,married,primary,no,49,no,no,unknown,28,may,152,1,-1,0,unknown,0
10314,58,management,married,tertiary,no,287,yes,no,cellular,21,aug,676,8,-1,0,unknown,0
10315,31,admin.,single,secondary,no,437,yes,yes,unknown,4,jun,173,14,-1,0,unknown,0
10316,38,services,married,secondary,no,1313,no,no,unknown,17,jun,33,2,-1,0,unknown,0
10317,32,management,single,tertiary,no,597,no,yes,cellular,24,jul,869,1,-1,0,unknown,0
10318,31,services,married,secondary,no,418,yes,yes,cellular,9,jul,219,1,-1,0,unknown,0
10319,59,admin.,divorced,secondary,no,-41,yes,yes,unknown,20,may,171,1,-1,0,unknown,0
10320,41,blue-collar,married,primary,no,449,yes,no,cellular,20,apr,10,6,-1,0,unknown,0
10321,33,technician,married,secondary,no,3572,yes,no,cellular,18,nov,85,2,-1,0,unknown,0
10322,52,management,married,tertiary,no,2428,yes,no,cellular,21,nov,294,1,116,3,failure,0
10323,36,entrepreneur,married,primary,no,177,yes,no,unknown,12,may,63,5,-1,0,unknown,0
10324,37,management,married,secondary,no,80,no,no,cellular,27,aug,155,3,-1,0,unknown,0
10325,39,services,single,secondary,no,1048,yes,no,cellular,14,may,149,1,-1,0,unknown,0
10326,36,management,married,tertiary,no,3874,no,no,cellular,25,aug,425,6,-1,0,unknown,0
10327,30,management,married,tertiary,no,5381,no,no,cellular,17,nov,375,1,-1,0,unknown,0
10328,32,management,single,tertiary,no,17,no,no,cellular,22,aug,72,4,-1,0,unknown,0
10329,47,blue-collar,married,primary,no,4040,no,no,cellular,11,aug,53,5,-1,0,unknown,0
10330,38,management,single,tertiary,no,427,yes,no,cellular,6,may,17,3,169,2,failure,0
10331,51,management,married,tertiary,no,385,no,no,cellular,11,aug,39,2,-1,0,unknown,0
10332,27,services,single,secondary,no,266,no,yes,cellular,7,jul,232,1,-1,0,unknown,0
10333,58,retired,single,tertiary,no,1411,yes,no,cellular,13,may,425,2,-1,0,unknown,0
